base_yr_qtr_cd,adm_cd,adm_nm,svc_induty_cd,svc_induty_nm,stor_co,similr_induty_stor_co,opbiz_rt,opbiz_stor_co,clsbiz_rt,clsbiz_stor_co,frc_stor_co
20254,11650520,서초2동,CS300022,화장품,205.0,214.0,1.0,3.0,1.0,3.0,9.0
20254,11650520,서초2동,CS300025,자전거 및 기타운송장비,2.0,2.0,0.0,0.0,50.0,1.0,0.0
20254,11650520,서초2동,CS300042,주유소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11650530,서초3동,CS100001,한식음식점,405.0,464.0,3.0,15.0,3.0,12.0,59.0
20254,11650530,서초3동,CS100002,중식음식점,46.0,56.0,4.0,2.0,5.0,3.0,10.0
20254,11650530,서초3동,CS100003,일식음식점,40.0,56.0,5.0,3.0,4.0,2.0,16.0
20254,11650530,서초3동,CS200008,한의원,39.0,39.0,0.0,0.0,0.0,0.0,0.0
20254,11650530,서초3동,CS200015,세무사사무소,408.0,408.0,0.0,1.0,1.0,3.0,0.0
20254,11650530,서초3동,CS200017,골프연습장,20.0,22.0,0.0,0.0,0.0,0.0,2.0
20254,11650530,서초3동,CS200021,기타오락장,2.0,4.0,0.0,0.0,0.0,0.0,2.0
20254,11650530,서초3동,CS200022,복권방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11650530,서초3동,CS300009,청과상,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11650530,서초3동,CS300013,유아의류,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11650530,서초3동,CS300018,의약품,64.0,67.0,0.0,0.0,2.0,1.0,3.0
20254,11650530,서초3동,CS300026,완구,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11650531,서초4동,CS100005,제과점,13.0,20.0,10.0,2.0,10.0,2.0,7.0
20254,11650531,서초4동,CS200006,일반의원,305.0,305.0,3.0,8.0,1.0,3.0,0.0
20254,11650531,서초4동,CS200014,회계사사무소,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11650531,서초4동,CS200017,골프연습장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11650531,서초4동,CS200028,미용실,53.0,66.0,0.0,0.0,5.0,3.0,13.0
20254,11650531,서초4동,CS200031,세탁소,17.0,20.0,5.0,1.0,0.0,0.0,3.0
20254,11650531,서초4동,CS200046,의류임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11650531,서초4동,CS300001,슈퍼마켓,10.0,24.0,0.0,0.0,4.0,1.0,14.0
20254,11650531,서초4동,CS300002,편의점,12.0,36.0,0.0,0.0,3.0,1.0,24.0
20254,11650531,서초4동,CS300007,육류판매,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11170580,효창동,CS200011,변리사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170580,효창동,CS200016,당구장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170580,효창동,CS200033,부동산중개업,34.0,34.0,0.0,0.0,3.0,1.0,0.0
20254,11170580,효창동,CS300003,컴퓨터및주변장치판매,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20254,11170580,효창동,CS300018,의약품,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11170580,효창동,CS300033,철물점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170580,효창동,CS300037,중고차판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170590,용문동,CS100005,제과점,6.0,7.0,14.0,1.0,14.0,1.0,1.0
20254,11170590,용문동,CS100006,패스트푸드점,0.0,4.0,0.0,0.0,0.0,0.0,4.0
20254,11170590,용문동,CS200001,일반교습학원,15.0,19.0,0.0,0.0,5.0,1.0,4.0
20254,11170590,용문동,CS200003,예술학원,17.0,17.0,6.0,1.0,0.0,0.0,0.0
20254,11170590,용문동,CS200009,동물병원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170590,용문동,CS200016,당구장,2.0,2.0,50.0,1.0,0.0,0.0,0.0
20254,11170590,용문동,CS200024,스포츠클럽,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170590,용문동,CS200026,자동차미용,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11170590,용문동,CS300003,컴퓨터및주변장치판매,25.0,25.0,0.0,0.0,0.0,0.0,0.0
20254,11170590,용문동,CS300014,신발,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11170625,한강로동,CS200007,치과의원,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20254,11170625,한강로동,CS200015,세무사사무소,93.0,93.0,0.0,0.0,1.0,1.0,0.0
20254,11170625,한강로동,CS200020,전자게임장,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11170625,한강로동,CS200030,피부관리실,57.0,61.0,2.0,1.0,2.0,1.0,4.0
20254,11170625,한강로동,CS200031,세탁소,18.0,22.0,5.0,1.0,9.0,2.0,4.0
20254,11170625,한강로동,CS300020,서적,27.0,27.0,0.0,0.0,0.0,0.0,0.0
20254,11170625,한강로동,CS300025,자전거 및 기타운송장비,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11170625,한강로동,CS300033,철물점,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200010,변호사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200021,기타오락장,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20254,11170630,이촌1동,CS200025,자동차수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200029,네일숍,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200040,녹음실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200043,건축물청소,5.0,5.0,20.0,1.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200044,여행사,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS200047,가정용품임대,1.0,1.0,0.0,0.0,100.0,1.0,0.0
20254,11170630,이촌1동,CS300023,미용재료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170630,이촌1동,CS300027,섬유제품,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS200008,한의원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS200026,자동차미용,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS200030,피부관리실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS200043,건축물청소,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS200044,여행사,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS300010,반찬가게,11.0,11.0,9.0,1.0,0.0,0.0,0.0
20254,11170640,이촌2동,CS300020,서적,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS100006,패스트푸드점,17.0,23.0,9.0,2.0,4.0,1.0,6.0
20254,11170650,이태원1동,CS200015,세무사사무소,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS200030,피부관리실,12.0,13.0,15.0,2.0,0.0,0.0,1.0
20254,11170650,이태원1동,CS200034,여관,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS200046,의류임대,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS300007,육류판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS300009,청과상,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS300022,화장품,36.0,39.0,3.0,1.0,3.0,1.0,3.0
20254,11170650,이태원1동,CS300026,완구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS300028,화초,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20254,11170650,이태원1동,CS300031,가구,20.0,20.0,0.0,0.0,5.0,1.0,0.0
20254,11170650,이태원1동,CS300043,전자상거래업,25.0,25.0,0.0,0.0,4.0,1.0,0.0
20254,11170660,이태원2동,CS100010,커피-음료,61.0,66.0,2.0,1.0,0.0,0.0,5.0
20254,11170660,이태원2동,CS200004,컴퓨터학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS200009,동물병원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS200031,세탁소,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS200047,가정용품임대,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS300001,슈퍼마켓,15.0,21.0,0.0,0.0,0.0,0.0,6.0
20254,11170660,이태원2동,CS300007,육류판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS300013,유아의류,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS300017,시계및귀금속,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11170660,이태원2동,CS300041,예술품,39.0,39.0,3.0,1.0,0.0,0.0,0.0
20254,11170685,한남동,CS100006,패스트푸드점,17.0,25.0,0.0,0.0,0.0,0.0,8.0
20254,11170685,한남동,CS200002,외국어학원,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11170685,한남동,CS200005,스포츠 강습,63.0,64.0,2.0,1.0,2.0,1.0,1.0
20254,11170685,한남동,CS200017,골프연습장,3.0,5.0,0.0,0.0,0.0,0.0,2.0
20254,11170685,한남동,CS200019,PC방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170685,한남동,CS200032,가전제품수리,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170685,한남동,CS200033,부동산중개업,178.0,178.0,1.0,1.0,1.0,1.0,0.0
20254,11170685,한남동,CS200042,통번역서비스,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20254,11170685,한남동,CS300009,청과상,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11170685,한남동,CS300015,가방,27.0,27.0,0.0,0.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS100010,커피-음료,23.0,25.0,0.0,0.0,0.0,0.0,2.0
20254,11170690,서빙고동,CS200001,일반교습학원,13.0,19.0,0.0,0.0,11.0,2.0,6.0
20254,11170690,서빙고동,CS200021,기타오락장,2.0,2.0,50.0,1.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS200027,모터사이클수리,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS300008,수산물판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS300009,청과상,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS300022,화장품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS300026,완구,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20254,11170690,서빙고동,CS300027,섬유제품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170690,서빙고동,CS300041,예술품,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11170700,보광동,CS100002,중식음식점,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20254,11170700,보광동,CS100005,제과점,8.0,9.0,11.0,1.0,0.0,0.0,1.0
20254,11170700,보광동,CS200007,치과의원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11170700,보광동,CS200029,네일숍,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11170700,보광동,CS300005,주류도매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11170700,보광동,CS300006,미곡판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11170700,보광동,CS300010,반찬가게,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11170700,보광동,CS300029,애완동물,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200520,왕십리2동,CS100006,패스트푸드점,2.0,9.0,0.0,0.0,0.0,0.0,7.0
20254,11200520,왕십리2동,CS200006,일반의원,10.0,10.0,10.0,1.0,0.0,0.0,0.0
20254,11200520,왕십리2동,CS200028,미용실,25.0,30.0,0.0,0.0,0.0,0.0,5.0
20254,11200520,왕십리2동,CS200043,건축물청소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200520,왕십리2동,CS300020,서적,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200520,왕십리2동,CS300033,철물점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200520,왕십리2동,CS300039,모터사이클및부품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200535,왕십리도선동,CS100002,중식음식점,12.0,15.0,0.0,0.0,7.0,1.0,3.0
20254,11200535,왕십리도선동,CS100008,분식전문점,39.0,51.0,2.0,1.0,4.0,2.0,12.0
20254,11200535,왕십리도선동,CS200003,예술학원,38.0,42.0,0.0,0.0,0.0,0.0,4.0
20254,11200535,왕십리도선동,CS200012,법무사사무소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200535,왕십리도선동,CS200017,골프연습장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200535,왕십리도선동,CS200025,자동차수리,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200535,왕십리도선동,CS200028,미용실,81.0,86.0,2.0,2.0,2.0,2.0,5.0
20254,11200535,왕십리도선동,CS200047,가정용품임대,8.0,8.0,0.0,0.0,13.0,1.0,0.0
20254,11200535,왕십리도선동,CS300013,유아의류,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200535,왕십리도선동,CS300028,화초,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11200540,마장동,CS100003,일식음식점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200540,마장동,CS200031,세탁소,11.0,12.0,8.0,1.0,0.0,0.0,1.0
20254,11200540,마장동,CS200041,사진관,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200540,마장동,CS200042,통번역서비스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200540,마장동,CS300015,가방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200540,마장동,CS300021,문구,7.0,8.0,13.0,1.0,0.0,0.0,1.0
20254,11200540,마장동,CS300033,철물점,5.0,5.0,20.0,1.0,20.0,1.0,0.0
20254,11200540,마장동,CS300038,자동차부품,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200550,사근동,CS100001,한식음식점,128.0,153.0,1.0,2.0,1.0,2.0,25.0
20254,11200550,사근동,CS100004,양식음식점,24.0,27.0,0.0,0.0,0.0,0.0,3.0
20254,11200550,사근동,CS200006,일반의원,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200550,사근동,CS200019,PC방,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20254,11200550,사근동,CS200029,네일숍,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200550,사근동,CS200030,피부관리실,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20254,11200550,사근동,CS200034,여관,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200550,사근동,CS200038,독서실,6.0,9.0,0.0,0.0,11.0,1.0,3.0
20254,11200550,사근동,CS300003,컴퓨터및주변장치판매,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200550,사근동,CS300017,시계및귀금속,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200550,사근동,CS300021,문구,6.0,7.0,0.0,0.0,0.0,0.0,1.0
20254,11200550,사근동,CS300025,자전거 및 기타운송장비,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200560,행당1동,CS100003,일식음식점,15.0,21.0,0.0,0.0,5.0,1.0,6.0
20254,11200560,행당1동,CS100006,패스트푸드점,9.0,19.0,5.0,1.0,11.0,2.0,10.0
20254,11200560,행당1동,CS200001,일반교습학원,51.0,55.0,4.0,2.0,2.0,1.0,4.0
20254,11200560,행당1동,CS200002,외국어학원,5.0,5.0,20.0,1.0,0.0,0.0,0.0
20254,11200560,행당1동,CS200012,법무사사무소,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200560,행당1동,CS200017,골프연습장,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20254,11200560,행당1동,CS200024,스포츠클럽,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11200560,행당1동,CS200029,네일숍,12.0,12.0,0.0,0.0,8.0,1.0,0.0
20254,11200560,행당1동,CS300008,수산물판매,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11200560,행당1동,CS300018,의약품,15.0,16.0,0.0,0.0,0.0,0.0,1.0
20254,11200560,행당1동,CS300019,의료기기,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200560,행당1동,CS300021,문구,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11200560,행당1동,CS300022,화장품,16.0,20.0,0.0,0.0,5.0,1.0,4.0
20254,11200560,행당1동,CS300031,가구,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200560,행당1동,CS300038,자동차부품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200570,행당2동,CS100007,치킨전문점,1.0,10.0,0.0,0.0,0.0,0.0,9.0
20254,11200570,행당2동,CS200025,자동차수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200570,행당2동,CS200026,자동차미용,1.0,2.0,0.0,0.0,0.0,0.0,1.0
20254,11200570,행당2동,CS200044,여행사,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200570,행당2동,CS300004,핸드폰,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11200570,행당2동,CS300006,미곡판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200570,행당2동,CS300021,문구,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11200570,행당2동,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200570,행당2동,CS300043,전자상거래업,28.0,28.0,0.0,0.0,4.0,1.0,0.0
20254,11200580,응봉동,CS300006,미곡판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200580,응봉동,CS300008,수산물판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200580,응봉동,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200580,응봉동,CS300043,전자상거래업,39.0,39.0,0.0,0.0,5.0,2.0,0.0
20254,11200590,금호1가동,CS100001,한식음식점,18.0,23.0,0.0,0.0,13.0,3.0,5.0
20254,11200590,금호1가동,CS100004,양식음식점,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS100010,커피-음료,14.0,16.0,6.0,1.0,6.0,1.0,2.0
20254,11200590,금호1가동,CS200008,한의원,3.0,3.0,33.0,1.0,33.0,1.0,0.0
20254,11200590,금호1가동,CS200024,스포츠클럽,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS200026,자동차미용,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS200032,가전제품수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS200037,노래방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS200041,사진관,8.0,8.0,0.0,0.0,13.0,1.0,0.0
20254,11200590,금호1가동,CS300027,섬유제품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS300033,철물점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200590,금호1가동,CS300035,인테리어,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS100005,제과점,7.0,10.0,0.0,0.0,0.0,0.0,3.0
20254,11200615,금호2·3가동,CS100009,호프-간이주점,25.0,26.0,0.0,0.0,4.0,1.0,1.0
20254,11200615,금호2·3가동,CS200007,치과의원,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS200008,한의원,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS200024,스포츠클럽,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS200037,노래방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS200042,통번역서비스,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS200044,여행사,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS300006,미곡판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS300010,반찬가게,11.0,11.0,0.0,0.0,9.0,1.0,0.0
20254,11200615,금호2·3가동,CS300017,시계및귀금속,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS300025,자전거 및 기타운송장비,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200615,금호2·3가동,CS300028,화초,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS100002,중식음식점,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20254,11200620,금호4가동,CS200017,골프연습장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS200034,여관,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS200037,노래방,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS200042,통번역서비스,4.0,4.0,0.0,0.0,25.0,1.0,0.0
20254,11200620,금호4가동,CS200044,여행사,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS300002,편의점,3.0,9.0,0.0,0.0,0.0,0.0,6.0
20254,11200620,금호4가동,CS300005,주류도매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS300016,안경,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11200620,금호4가동,CS300033,철물점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200620,금호4가동,CS300035,인테리어,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS200016,당구장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS200024,스포츠클럽,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS200031,세탁소,10.0,14.0,0.0,0.0,0.0,0.0,4.0
20254,11200645,옥수동,CS200040,녹음실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS200042,통번역서비스,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS300007,육류판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS300009,청과상,4.0,6.0,0.0,0.0,0.0,0.0,2.0
20254,11200645,옥수동,CS300010,반찬가게,10.0,12.0,0.0,0.0,0.0,0.0,2.0
20254,11200645,옥수동,CS300013,유아의류,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS300015,가방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11200645,옥수동,CS300017,시계및귀금속,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11200645,옥수동,CS300035,인테리어,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS200008,한의원,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS200017,골프연습장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS200041,사진관,42.0,42.0,2.0,1.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS300011,일반의류,76.0,76.0,3.0,2.0,1.0,1.0,0.0
20254,11200650,성수1가1동,CS300013,유아의류,0.0,2.0,0.0,0.0,0.0,0.0,2.0
20254,11200650,성수1가1동,CS300014,신발,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS300019,의료기기,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS300021,문구,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11200650,성수1가1동,CS300022,화장품,36.0,36.0,0.0,0.0,3.0,1.0,0.0
20254,11200650,성수1가1동,CS300029,애완동물,10.0,11.0,9.0,1.0,0.0,0.0,1.0
20254,11200660,성수1가2동,CS200002,외국어학원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11200660,성수1가2동,CS200006,일반의원,28.0,28.0,0.0,0.0,0.0,0.0,0.0
20254,11200660,성수1가2동,CS200019,PC방,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11200660,성수1가2동,CS200021,기타오락장,5.0,5.0,40.0,2.0,0.0,0.0,0.0
20254,11200660,성수1가2동,CS200026,자동차미용,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200660,성수1가2동,CS200030,피부관리실,26.0,28.0,14.0,4.0,0.0,0.0,2.0
20254,11200660,성수1가2동,CS200039,DVD방,2.0,2.0,50.0,1.0,0.0,0.0,0.0
20254,11200660,성수1가2동,CS300011,일반의류,153.0,153.0,3.0,4.0,3.0,4.0,0.0
20254,11200660,성수1가2동,CS300034,악기,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200660,성수1가2동,CS300039,모터사이클및부품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200003,예술학원,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200006,일반의원,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200007,치과의원,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200029,네일숍,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200033,부동산중개업,84.0,84.0,0.0,0.0,1.0,1.0,0.0
20254,11200670,성수2가1동,CS200038,독서실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200040,녹음실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200044,여행사,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS300008,수산물판매,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS300019,의료기기,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS300027,섬유제품,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11200690,성수2가3동,CS100006,패스트푸드점,25.0,38.0,11.0,4.0,8.0,3.0,13.0
20254,11200690,성수2가3동,CS200012,법무사사무소,15.0,15.0,0.0,0.0,7.0,1.0,0.0
20254,11200690,성수2가3동,CS200022,복권방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11200690,성수2가3동,CS200029,네일숍,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11200690,성수2가3동,CS200037,노래방,20.0,20.0,0.0,0.0,15.0,3.0,0.0
20254,11200690,성수2가3동,CS300002,편의점,8.0,39.0,3.0,1.0,5.0,2.0,31.0
20254,11200690,성수2가3동,CS300017,시계및귀금속,11.0,11.0,0.0,0.0,9.0,1.0,0.0
20254,11200690,성수2가3동,CS300022,화장품,145.0,149.0,6.0,9.0,3.0,5.0,4.0
20254,11200690,성수2가3동,CS300037,중고차판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11200720,송정동,CS100004,양식음식점,6.0,6.0,17.0,1.0,0.0,0.0,0.0
